PASS
ok  	github.com/olekukonko/tablewriter	0.281s
?   	github.com/olekukonko/tablewriter/cmd/csv2table	[no test files]
goos: darwin
goarch: arm64
pkg: github.com/olekukonko/tablewriter/pkg/twwarp
cpu: Apple M2
BenchmarkWidthFunction/LongASCIIWithANSI_EAfalse_NoCache-8   	   18922	     63344 ns/op	    5971 B/op	      12 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAfalse_NoCache-8   	   18759	     64682 ns/op	    5975 B/op	      12 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAfalse_NoCache-8   	   18964	     63399 ns/op	    5965 B/op	      12 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAfalse_NoCache-8   	   18909	     63579 ns/op	    5983 B/op	      12 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAfalse_CacheMiss-8 	   38376	     34693 ns/op	    5545 B/op	       8 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAfalse_CacheMiss-8 	 1000000	     63158 ns/op	    8344 B/op	      13 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAfalse_CacheMiss-8 	 2066276	     34503 ns/op	    5543 B/op	       8 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAfalse_CacheMiss-8 	 1892509	      1222 ns/op	    2311 B/op	       1 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAfalse_CacheMiss-8 	 1000000	      1318 ns/op	    2311 B/op	       1 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAfalse_CacheMiss-8 	 2523735	     13667 ns/op	    3418 B/op	       4 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAfalse_CacheHit-8  	27114124	        44.38 ns/op	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAfalse_CacheHit-8  	27175554	        44.17 ns/op	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAfalse_CacheHit-8  	27219962	        44.18 ns/op	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAfalse_CacheHit-8  	27137629	        44.17 ns/op	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAfalse_CacheHit-8  	27185710	        44.18 ns/op	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAfalse_CacheHit-8  	27166581	        44.16 ns/op	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_NoCache-8    	   17702	     67864 ns/op	    5988 B/op	      12 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_NoCache-8    	   18199	     67337 ns/op	    5980 B/op	      12 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_NoCache-8    	   17808	     67456 ns/op	    5979 B/op	      12 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_NoCache-8    	   17854	     67308 ns/op	    5985 B/op	      12 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_NoCache-8    	   17964	     66692 ns/op	    5977 B/op	      12 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_NoCache-8    	   17978	     66989 ns/op	    5985 B/op	      12 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_CacheMiss-8  	   40161	     38820 ns/op	    5811 B/op	       8 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_CacheMiss-8  	 1000000	     66520 ns/op	    8333 B/op	      13 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_CacheMiss-8  	 2115229	     37113 ns/op	    5609 B/op	       8 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_CacheMiss-8  	 2243756	      5497 ns/op	    2661 B/op	       2 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_CacheMiss-8  	 1000000	      1203 ns/op	    2311 B/op	       1 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_CacheMiss-8  	 2519078	      8958 ns/op	    2979 B/op	       3 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_CacheHit-8   	27210369	        44.36 ns/op	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_CacheHit-8   	27150985	        44.74 ns/op	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_CacheHit-8   	24822043	        44.21 ns/op	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_CacheHit-8   	27110066	        44.42 ns/op	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_CacheHit-8   	27277479	        44.21 ns/op	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/LongASCIIWithANSI_EAtrue_CacheHit-8   	27097873	        45.07 ns/op	       0 B/op	       0 allocs/op
PASS
ok  	github.com/olekukonko/tablewriter/pkg/twwidth	895.890s
?   	github.com/olekukonko/tablewriter/renderer	[no test files]
goos: darwin
goarch: arm64
pkg: github.com/olekukonko/tablewriter/tests
cpu: Apple M2
BenchmarkBlueprint-8         	    2503	   8774641 ns/op	 9797655 B/op	  220165 allocs/op
BenchmarkBlueprint-8         	    3608	  12849977 ns/op	14113448 B/op	  317403 allocs/op
BenchmarkBlueprint-8         	    3793	  13790006 ns/op	14836129 B/op	  333682 allocs/op
BenchmarkBlueprint-8         	    3675	  13406047 ns/op	14375243 B/op	  323299 allocs/op
BenchmarkBlueprint-8         	    3679	  13469966 ns/op	14390868 B/op	  323651 allocs/op
BenchmarkBlueprint-8         	    3692	  13515189 ns/op	14441644 B/op	  324794 allocs/op
BenchmarkOcean-8             	    5001	  13868461 ns/op	16991024 B/op	  279849 allocs/op
BenchmarkOcean-8             	    5001	  13667172 ns/op	16991023 B/op	  279849 allocs/op
BenchmarkOcean-8             	    4923	  13670915 ns/op	16726440 B/op	  275481 allocs/op
BenchmarkOcean-8             	    5016	  13991244 ns/op	17041902 B/op	  280689 allocs/op
BenchmarkOcean-8             	    4982	  13822593 ns/op	16926571 B/op	  278785 allocs/op
BenchmarkOcean-8             	    5001	  13977427 ns/op	16991024 B/op	  279849 allocs/op
BenchmarkMarkdown-8          	    4497	  13661093 ns/op	15995929 B/op	  319046 allocs/op
BenchmarkMarkdown-8          	    4503	  14093750 ns/op	16017240 B/op	  319472 allocs/op
BenchmarkMarkdown-8          	    4194	  13202526 ns/op	14919344 B/op	  297533 allocs/op
BenchmarkMarkdown-8          	    4472	  14246019 ns/op	15907123 B/op	  317271 allocs/op
BenchmarkMarkdown-8          	    4524	  13985669 ns/op	16091836 B/op	  320963 allocs/op
BenchmarkMarkdown-8          	    4538	  13991589 ns/op	16141560 B/op	  321957 allocs/op
BenchmarkColorized-8         	    2586	  12795058 ns/op	12582181 B/op	  373821 allocs/op
BenchmarkColorized-8         	    2610	  12957413 ns/op	12698869 B/op	  377289 allocs/op
BenchmarkColorized-8         	    2607	  12958351 ns/op	12684291 B/op	  376855 allocs/op
BenchmarkColorized-8         	    2625	  13054133 ns/op	12771760 B/op	  379456 allocs/op
BenchmarkColorized-8         	    2632	  12808669 ns/op	12805799 B/op	  380468 allocs/op
BenchmarkColorized-8         	    2688	  13201984 ns/op	13077972 B/op	  388561 allocs/op
BenchmarkStreamBlueprint-8   	  113144	     10485 ns/op	   16511 B/op	     300 allocs/op
BenchmarkStreamBlueprint-8   	  114591	     10518 ns/op	   16511 B/op	     300 allocs/op
BenchmarkStreamBlueprint-8   	  113877	     10495 ns/op	   16511 B/op	     300 allocs/op
BenchmarkStreamBlueprint-8   	  114188	     10489 ns/op	   16511 B/op	     300 allocs/op
BenchmarkStreamBlueprint-8   	  114417	     10487 ns/op	   16511 B/op	     300 allocs/op
BenchmarkStreamBlueprint-8   	  114379	     10485 ns/op	   16511 B/op	     300 allocs/op
BenchmarkStreamOcean-8       	  147307	      8106 ns/op	   15006 B/op	     206 allocs/op
BenchmarkStreamOcean-8       	  148176	      8112 ns/op	   15006 B/op	     206 allocs/op
BenchmarkStreamOcean-8       	  148357	      8113 ns/op	   15006 B/op	     206 allocs/op
BenchmarkStreamOcean-8       	  148214	      8107 ns/op	   15006 B/op	     206 allocs/op
BenchmarkStreamOcean-8       	  147990	      8109 ns/op	   15006 B/op	     206 allocs/op
BenchmarkStreamOcean-8       	  148472	      8080 ns/op	   15006 B/op	     206 allocs/op
PASS
ok  	github.com/olekukonko/tablewriter/tests	1277.759s
PASS
ok  	github.com/olekukonko/tablewriter/tw	0.316s
