goos: darwin
goarch: arm64
pkg: github.com/olekukonko/tablewriter/pkg/twwarp
cpu: Apple M2
BenchmarkWidthFunction/SimpleASCII_EAtrue_NoCache-8                  	 1768696	       692.0 ns/op	  50.58 MB/s	     113 B/op	       3 allocs/op
BenchmarkWidthFunction/SimpleASCII_EAtrue_NoCache-8                  	 1720318	       680.4 ns/op	  51.44 MB/s	     113 B/op	       3 allocs/op
BenchmarkWidthFunction/SimpleASCII_EAtrue_NoCache-8                  	 1767560	       687.2 ns/op	  50.93 MB/s	     113 B/op	       3 allocs/op
BenchmarkWidthFunction/SimpleASCII_EAtrue_NoCache-8                  	 1745362	       687.1 ns/op	  50.94 MB/s	     113 B/op	       3 allocs/op
BenchmarkWidthFunction/SimpleASCII_EAtrue_CacheMiss-8                	 1000000	      1052 ns/op	  33.28 MB/s	     333 B/op	       4 allocs/op
BenchmarkWidthFunction/SimpleASCII_EAtrue_CacheMiss-8                	 6771135	       968.1 ns/op	  36.15 MB/s	     226 B/op	       4 allocs/op
BenchmarkWidthFunction/SimpleASCII_EAtrue_CacheMiss-8                	 6225075	       210.1 ns/op	 166.56 MB/s	      55 B/op	       1 allocs/op
BenchmarkWidthFunction/SimpleASCII_EAtrue_CacheMiss-8                	 6320298	       210.5 ns/op	 166.25 MB/s	      55 B/op	       1 allocs/op
BenchmarkWidthFunction/SimpleASCII_EAtrue_CacheMiss-8                	 6262268	       210.1 ns/op	 166.57 MB/s	      55 B/op	       1 allocs/op
BenchmarkWidthFunction/SimpleASCII_EAtrue_CacheMiss-8                	 6245326	       221.8 ns/op	 157.80 MB/s	      55 B/op	       1 allocs/op
BenchmarkWidthFunction/SimpleASCII_EAtrue_CacheHit-8                 	81503510	        14.73 ns/op	2376.65 MB/s	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/SimpleASCII_EAtrue_CacheHit-8                 	78582244	        14.76 ns/op	2372.02 MB/s	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/SimpleASCII_EAtrue_CacheHit-8                 	81664830	        14.71 ns/op	2378.66 MB/s	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/SimpleASCII_EAtrue_CacheHit-8                 	81046624	        14.70 ns/op	2380.66 MB/s	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/SimpleASCII_EAtrue_CacheHit-8                 	82044740	        14.70 ns/op	2381.09 MB/s	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/SimpleASCII_EAtrue_CacheHit-8                 	81389038	        14.81 ns/op	2362.72 MB/s	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_NoCache-8               	 1000000	      1040 ns/op	  58.63 MB/s	     185 B/op	       6 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_NoCache-8               	 1000000	      1038 ns/op	  58.74 MB/s	     185 B/op	       6 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_NoCache-8               	 1000000	      1039 ns/op	  58.69 MB/s	     185 B/op	       6 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_NoCache-8               	 1000000	      1046 ns/op	  58.32 MB/s	     185 B/op	       6 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_NoCache-8               	 1000000	      1036 ns/op	  58.88 MB/s	     185 B/op	       6 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_NoCache-8               	 1000000	      1041 ns/op	  58.62 MB/s	     186 B/op	       6 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_CacheMiss-8             	  983707	      1371 ns/op	  44.50 MB/s	     438 B/op	       7 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_CacheMiss-8             	 6159650	      1227 ns/op	  49.72 MB/s	     323 B/op	       7 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_CacheMiss-8             	 6611707	       295.8 ns/op	 206.24 MB/s	     100 B/op	       2 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_CacheMiss-8             	 6318032	       217.4 ns/op	 280.55 MB/s	      87 B/op	       1 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_CacheMiss-8             	 6384007	       217.5 ns/op	 280.47 MB/s	      87 B/op	       1 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_CacheMiss-8             	 6438153	       218.1 ns/op	 279.75 MB/s	      87 B/op	       1 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_CacheHit-8              	79573401	        14.81 ns/op	4119.11 MB/s	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_CacheHit-8              	81890535	        14.71 ns/op	4148.22 MB/s	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_CacheHit-8              	81517125	        14.69 ns/op	4153.16 MB/s	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_CacheHit-8              	83283450	        14.91 ns/op	4090.65 MB/s	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_CacheHit-8              	81527509	        14.70 ns/op	4149.10 MB/s	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAfalse_CacheHit-8              	81726471	        14.71 ns/op	4147.61 MB/s	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_NoCache-8                	  892029	      1329 ns/op	  45.89 MB/s	     186 B/op	       6 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_NoCache-8                	  907212	      1334 ns/op	  45.73 MB/s	     185 B/op	       6 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_NoCache-8                	  914619	      1323 ns/op	  46.09 MB/s	     186 B/op	       6 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_NoCache-8                	  913713	      1321 ns/op	  46.17 MB/s	     186 B/op	       6 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_NoCache-8                	  913435	      1334 ns/op	  45.71 MB/s	     186 B/op	       6 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_NoCache-8                	  887040	      1329 ns/op	  45.90 MB/s	     185 B/op	       6 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_CacheMiss-8              	  781641	      1637 ns/op	  37.27 MB/s	     376 B/op	       7 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_CacheMiss-8              	 2218442	      1057 ns/op	  57.71 MB/s	     264 B/op	       5 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_CacheMiss-8              	 6513472	      1222 ns/op	  49.90 MB/s	     260 B/op	       5 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_CacheMiss-8              	 6332301	       219.2 ns/op	 278.24 MB/s	      87 B/op	       1 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_CacheMiss-8              	 6224376	       217.8 ns/op	 280.12 MB/s	      87 B/op	       1 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_CacheMiss-8              	 6506749	       219.4 ns/op	 278.05 MB/s	      87 B/op	       1 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_CacheHit-8               	81854919	        14.74 ns/op	4137.39 MB/s	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_CacheHit-8               	81990549	        14.82 ns/op	4117.42 MB/s	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_CacheHit-8               	82074430	        14.70 ns/op	4149.63 MB/s	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_CacheHit-8               	81986812	        14.77 ns/op	4129.72 MB/s	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_CacheHit-8               	81883544	        14.69 ns/op	4153.17 MB/s	       0 B/op	       0 allocs/op
BenchmarkWidthFunction/ASCIIWithANSI_EAtrue_CacheHit-8               	81950419	        14.71 ns/op	4147.69 MB/s	       0 B/op	       0 allocs/op
PASS
ok  	github.com/olekukonko/tablewriter/pkg/twwidth	712.528s
